FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,5,1,92.63700680554052,8.647139270636165,92.64986,8.685867,92.62128,8.6108265,92.62518,8.608854,92.65376,8.683896
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,6,1,92.1494850476045,8.75524812892204,92.164406,8.802896,92.12695,8.71541,92.13524,8.710708,92.17269,8.798192
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,7,4,93.01098799702248,8.97850417294033,92.9899,9.084999,92.93532,9.05462,93.02263,8.846594,93.07721,8.876974
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,8,1,92.45048038494993,8.901140296284387,92.47349,8.942812,92.417786,8.863504,92.424706,8.857056,92.48041,8.936363
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,9,1,92.39798912993624,8.991518588063446,92.37872,9.053453,92.369415,9.048539,92.415306,8.933243,92.424614,8.938157
s1a-iw-grd-vv-20170331t120007-20170331t120032-015936-01a460-001,10,1,92.28446782978732,9.152743788221295,92.25731,9.203315,92.25516,9.201698,92.31159,9.101947,92.31374,9.103563
s1a-iw-grd-vv-20170402t114341-20170402t114405-015965-01a535-001,0,1,96.19586267884988,8.206846085261876,96.22826,8.271583,96.16174,8.147145,96.165276,8.144592,96.2318,8.26903
s1a-iw-grd-vv-20170402t114341-20170402t114405-015965-01a535-001,1,3,96.60631562714968,8.326794987322511,96.58643,8.451094,96.527695,8.239449,96.62585,8.202648,96.68458,8.414292
s1a-iw-grd-vv-20170402t114341-20170402t114405-015965-01a535-001,2,14,96.32754458760289,8.848295212078728,96.31455,9.274558,96.07697,8.532232,96.411606,8.387529,96.649185,9.129855
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,0,1,92.55643047631048,6.360500217435897,92.56239,6.405089,92.5475,6.3169217,92.550285,6.316353,92.56518,6.40452
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,1,2,92.61552231445624,6.823313326242424,92.543015,6.9738364,92.50102,6.933941,92.69103,6.692024,92.733025,6.7319202
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,2,2,92.6268672834843,6.935418470131845,92.68744,7.107099,92.56992,7.1024833,92.58103,6.760363,92.69855,6.764979
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,3,1,92.5644131225437,7.08473472,92.56874,7.1481056,92.556465,7.021597,92.56016,7.021164,92.572426,7.1476727
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,4,1,92.8339686618818,7.093787651282051,92.838875,7.1328073,92.825165,7.0561523,92.82905,7.055313,92.84276,7.1319675
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,5,1,92.60467256105052,7.285596632820512,92.5924,7.3608494,92.582146,7.3579664,92.617134,7.2074614,92.62739,7.2103443
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,6,2,93.1830668349916,7.369762741917261,93.179985,7.458762,93.13566,7.441194,93.184425,7.292341,93.22875,7.3099093
s1a-iw-grd-vv-20170412t115938-20170412t120007-016111-01a9ad-001,7,2,92.54107700701624,7.41265714070818,92.50518,7.465746,92.49147,7.4489903,92.57395,7.3673453,92.58766,7.3841004
s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001,0,9,92.1402105066448,8.266725468711538,92.08785,8.672285,91.974236,8.624504,92.165565,8.021067,92.27919,8.068848
s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001,1,1,92.7386616565706,8.103680478391713,92.70263,8.159212,92.695114,8.151708,92.776474,8.043592,92.78399,8.051097
s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001,2,1,92.8737611543312,8.415126516656752,92.89158,8.450947,92.85243,8.379556,92.85567,8.3772,92.89482,8.448591
s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001,3,5,92.83192871210711,8.739004509080653,92.870056,9.0025015,92.75765,8.9955845,92.78173,8.476544,92.894135,8.483461
s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001,4,1,92.42656235822376,8.644203138978606,92.40614,8.759977,92.38558,8.752756,92.44473,8.529379,92.465294,8.5366
s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001,5,1,92.26923253901556,9.06746994440999,92.228615,9.118958,92.22456,9.114294,92.30963,9.016329,92.31368,9.020994
s1a-iw-grd-vv-20170414t114317-20170414t114342-016140-01aa89-001,0,21,96.80118768275844,7.246781123858426,96.80158,7.835841,96.59078,7.795818,96.75957,6.602644,96.970375,6.6426673
s1a-iw-grd-vv-20170414t114317-20170414t114342-016140-01aa89-001,1,2,96.5352391412453,6.915817162390848,96.50234,7.142301,96.48094,7.1372056,96.55976,6.692792,96.58117,6.6978874
s1a-iw-grd-vv-20170414t114317-20170414t114342-016140-01aa89-001,2,1,96.83852102310397,7.7020190784313725,96.8612,7.773541,96.80848,7.631882,96.81444,7.6289034,96.867165,7.770562
s1a-iw-grd-vv-20170414t114342-20170414t114406-016140-01aa89-001,0,25,96.31761871953644,8.760580982382514,96.19631,9.265953,96.11567,8.148424,96.45574,8.115238,96.536385,9.232767
s1a-iw-grd-vv-20170426t114317-20170426t114342-016315-01afe4-001,0,1,97.01440293111986,6.79358719979413,97.016975,6.9505987,97.00639,6.9502497,97.014145,6.634695,97.02473,6.635044
s1a-iw-grd-vv-20170426t114317-20170426t114342-016315-01afe4-001,1,6,96.94261200324402,7.429650063408666,96.87523,7.805323,96.83417,7.792348,97.00159,7.08119,97.04265,7.094165
s1a-iw-grd-vv-20170426t114317-20170426t114342-016315-01afe4-001,2,3,96.53359699042905,7.478012089938307,96.52605,7.659424,96.46825,7.638235,96.559746,7.303199,96.61755,7.324387
s1a-iw-grd-vv-20170426t114317-20170426t114342-016315-01afe4-001,3,1,96.51654022964256,7.766802660427807,96.52298,7.80784,96.50776,7.727206,96.51064,7.7264743,96.52587,7.807108
s1a-iw-grd-vv-20170426t114342-20170426t114406-016315-01afe4-001,0,2,96.5259594972596,8.290426461256969,96.58414,8.44391,96.422646,8.44039,96.427185,8.158836,96.58868,8.162355
s1a-iw-grd-vv-20170426t114342-20170426t114406-016315-01afe4-001,1,1,96.2559736872824,8.297851334043848,96.28365,8.451509,96.21741,8.1499,96.2272,8.146994,96.29346,8.448602
s1a-iw-grd-vv-20170426t114342-20170426t114406-016315-01afe4-001,2,2,96.5408468115786,8.531439355807557,96.570724,8.687319,96.51794,8.684127,96.53011,8.412141,96.58289,8.415333
s1a-iw-grd-vv-20170426t114342-20170426t114406-016315-01afe4-001,3,1,96.6588627936824,8.476171124543239,96.668915,8.555359,96.64566,8.397193,96.64858,8.396612,96.671844,8.554778
s1a-iw-grd-vv-20170426t114342-20170426t114406-016315-01afe4-001,4,1,96.21170638233323,8.651564365138096,96.21415,8.760101,96.19935,8.54365,96.208405,8.542813,96.223206,8.759265
s1a-iw-grd-vv-20170426t114342-20170426t114406-016315-01afe4-001,5,1,96.482463096109,9.085039356577344,96.47696,9.186602,96.47573,8.983647,96.48624,8.9835615,96.487465,9.186516
s1a-iw-grd-vv-20170429t120746-20170429t120815-016359-01b13a-001,0,1,91.27323194402972,6.0631442,91.26118,6.0954194,91.25891,6.0942755,91.285545,6.0302973,91.28781,6.0314407
s1a-iw-grd-vv-20170429t120746-20170429t120815-016359-01b13a-001,1,3,90.72467643138576,6.2525586888888895,90.708855,6.3462105,90.68535,6.140879,90.7506,6.1318226,90.77411,6.3371544
