FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
S1A_IW_GRDH_1SDV_20231003T214228_20231003T214253_050606_0618B4_731B.SAFE,0,12,120.65390859007914,1.945115273325947,120.49324,0.9226885,121.933754,1.6688563,120.8743,2.893481,119.43378,2.1473134
S1A_IW_GRDH_1SDV_20231013T215714_20231013T215739_050752_061DB7_E718.SAFE,0,2,117.89281975739344,8.490337372513364,117.87952,7.8705397,118.03543,9.17983,117.904945,9.188911,117.74903,7.8796215
S1A_IW_GRDH_1SDV_20231013T215714_20231013T215739_050752_061DB7_E718.SAFE,1,4,118.56348731185604,8.91660952713617,118.532394,8.711985,118.69329,8.729557,118.626396,9.087544,118.46551,9.069972
S1A_IW_GRDH_1SDV_20231013T215714_20231013T215739_050752_061DB7_E718.SAFE,2,8,118.67709633814415,8.111857078896973,118.787315,7.5172653,119.01462,8.675808,118.56258,8.727648,118.33527,7.569105
S1A_IW_GRDH_1SDV_20231013T215714_20231013T215739_050752_061DB7_E718.SAFE,3,1,117.68461958740237,8.628949483621652,117.60318,8.574871,117.7755,8.679849,117.77017,8.684957,117.59786,8.579979
S1A_IW_GRDH_1SDV_20231013T215714_20231013T215739_050752_061DB7_E718.SAFE,4,1,118.89144715880768,8.099328222656249,118.92817,8.039728,118.938065,8.044031,118.84952,8.163004,118.83963,8.158701
S1A_IW_GRDH_1SDV_20231013T215714_20231013T215739_050752_061DB7_E718.SAFE,5,4,118.40325115687835,7.582294463162973,118.40263,7.2989845,118.520386,7.314417,118.40523,7.8279843,118.287476,7.8125515
S1A_IW_GRDH_1SDV_20231029T212601_20231029T212626_050985_0625A5_49BA.SAFE,0,2,125.74613601482882,2.8267733583611165,125.66031,2.7198534,125.919365,2.854909,125.86099,2.9219136,125.60194,2.786858
S1A_IW_GRDH_1SDV_20231029T212601_20231029T212626_050985_0625A5_49BA.SAFE,1,1,125.60724857304449,1.886729888671875,125.594894,1.7257171,125.64567,2.0399816,125.60523,2.043892,125.55445,1.7296275
S1A_IW_GRDH_1SDV_20231029T212601_20231029T212626_050985_0625A5_49BA.SAFE,2,2,123.8837319233774,1.6313726201109275,123.914505,1.497871,123.963,1.5105584,123.857056,1.7528511,123.80857,1.7401638
S1A_IW_GRDH_1SDV_20231029T212601_20231029T212626_050985_0625A5_49BA.SAFE,3,1,123.6102410540625,1.3812889125976562,123.479485,1.0894743,123.75283,1.6682085,123.741684,1.6713598,123.46834,1.0926256
S1A_IW_GRDH_1SDV_20231029T212601_20231029T212626_050985_0625A5_49BA.SAFE,4,4,125.549205774915,1.3265842877469236,125.535995,1.0161686,125.923035,1.6068989,125.65509,1.7119583,125.26805,1.121228
S1A_IW_GRDH_1SDV_20231101T214923_20231101T214948_051029_062734_0787.SAFE,0,4,119.00101427798508,7.255503541050077,118.59438,6.8095,119.49784,7.535858,119.37652,7.62497,118.47306,6.898612
S1A_IW_GRDH_1SDV_20231101T214923_20231101T214948_051029_062734_0787.SAFE,1,1,119.13756066899673,6.271938084960937,119.11413,6.198499,119.16766,6.3438535,119.16149,6.3451962,119.107956,6.199842
S1A_IW_GRDH_1SDV_20231101T214923_20231101T214948_051029_062734_0787.SAFE,2,1,119.43398280045872,6.08991945703125,119.36925,5.985909,119.521194,6.193259,119.50626,6.1997185,119.354324,5.9923687
S1A_IW_GRDH_1SDV_20231101T214923_20231101T214948_051029_062734_0787.SAFE,3,1,118.96109177702702,5.941607982421875,118.960686,5.8356714,118.96319,5.8356714,118.96319,6.047545,118.960686,6.047545
S1A_IW_GRDH_1SDV_20231101T214923_20231101T214948_051029_062734_0787.SAFE,4,1,120.40709309548612,5.882887981201172,120.41766,5.8157353,120.4319,5.817955,120.396126,5.9534583,120.38189,5.9512386
S1A_IW_GRDH_1SDV_20231103T213422_20231103T213447_051058_062822_8291.SAFE,0,5,123.35867901587146,2.130888314442996,123.39892,1.5406804,123.69579,2.574611,123.291916,2.6439075,122.99504,1.609977
S1A_IW_GRDH_1SDV_20231103T213422_20231103T213447_051058_062822_8291.SAFE,1,1,121.8460438021054,1.938680984863281,121.787636,1.8207567,121.925804,2.0521765,121.90591,2.0592742,121.76774,1.8278545
S1A_IW_GRDH_1SDV_20231103T213422_20231103T213447_051058_062822_8291.SAFE,2,2,123.0199316659052,1.1735550968108162,123.055275,0.9909774,123.13221,1.3217856,122.97257,1.3439707,122.89564,1.0131624
S1A_IW_GRDH_1SDV_20231106T215714_20231106T215739_051102_0629AD_C647.SAFE,0,5,118.43913982162113,8.538604355120153,118.37064,8.080744,118.90439,9.1836815,118.66521,9.251351,118.13146,8.148414
S1A_IW_GRDH_1SDV_20231106T215714_20231106T215739_051102_0629AD_C647.SAFE,1,1,117.98622439508928,8.963537274902343,117.95958,8.882544,118.01741,9.042124,118.01173,9.043327,117.953896,8.883747
S1A_IW_GRDH_1SDV_20231106T215714_20231106T215739_051102_0629AD_C647.SAFE,2,1,118.74537626739604,8.33843054071769,118.68311,8.29157,118.81963,8.378562,118.81057,8.386883,118.67404,8.299891
S1A_IW_GRDH_1SDV_20231106T215714_20231106T215739_051102_0629AD_C647.SAFE,3,1,117.4548443216382,7.7936027294921875,117.37762,7.5940156,117.55866,7.9631653,117.50631,7.9781775,117.325264,7.6090283
S1A_IW_GRDH_1SDV_20231113T214859_20231113T214924_051204_062D39_3571.SAFE,0,1,119.82762091796874,9.127941092808737,119.77567,9.0488,119.89046,9.204846,119.88187,9.208542,119.76708,9.052497
S1A_IW_GRDH_1SDV_20231113T214859_20231113T214924_051204_062D39_3571.SAFE,1,4,118.71579573761372,8.002565834454114,118.52604,7.503524,119.279915,8.415167,118.9841,8.558208,118.230225,7.646565
S1A_IW_GRDH_1SDV_20231113T214859_20231113T214924_051204_062D39_3571.SAFE,2,1,119.55965646517478,7.4213332217955505,119.42905,7.3092017,119.69543,7.5206623,119.6843,7.5288563,119.41792,7.317396
S1A_IW_GRDH_1SDV_20231113T214924_20231113T214949_051204_062D39_A596.SAFE,0,6,119.0632111086397,7.257825835615809,119.25944,6.472254,120.08643,7.239733,119.16355,7.826947,118.33656,7.0594683
S1A_IW_GRDH_1SDV_20231113T214924_20231113T214949_051204_062D39_A596.SAFE,1,1,118.52300709354708,7.6067745390625,118.52266,7.458973,118.53995,7.4594274,118.526825,7.7543697,118.50954,7.753916
S1A_IW_GRDH_1SDV_20231113T214924_20231113T214949_051204_062D39_A596.SAFE,2,1,118.74791516591496,5.910835234375,118.81221,5.8147507,118.82068,5.8183823,118.68617,6.0036507,118.677704,6.000019
S1A_IW_GRDH_1SDV_20231118T215714_20231118T215739_051277_062FBC_FF32.SAFE,0,10,118.29228788512656,8.648583109112778,117.95525,8.127701,118.90873,8.230924,118.72563,9.219602,117.772156,9.116379
