sensor,file_name,stripe_count,area_ratio,aspect_ratio,norm_spacing,mean_curvature,mean_pixel_skew,mean_pixel_kurt,mean_pixel_cv,mean_snr,mean_contrast,mean_grad_mag,mean_entropy,mean_bg_std
SAR,268.png,10,0.677935228921001,2.096149535175394,0.04675709544929363,0.04672718893302958,0.6187278438380307,0.8055138836888691,0.2866229626525779,0.8761539801239884,0.10469550447283793,58.202574125417485,2.316841186188327,15.076037
SAR,268.png,2,0.023746489915741797,4.518071522070433,0.06705126740948275,0.024677895671476137,0.5746522448520077,0.6155961596102644,0.2840523446640668,0.521350692684511,0.06833994437649905,68.3241071002766,2.3157910770720846,16.39032
SAR,268.png,1,0.0017552002699461333,60.03139717007348,0.0,0.012217194570135747,0.71599845731799,0.9752346523000073,0.2932093831522731,0.5111526939317308,0.0649451167632917,65.69047047070109,2.413142121175534,16.951433
SAR,268.png,3,0.006744831457451528,1.9986488868632986,0.016852013997865546,0.05591358005993896,0.42447567658705987,0.3498021209029856,0.259551062628373,0.572822025306802,0.07418850219236416,66.2727537817248,2.140871321175767,15.593922
SAR,s1a-iw-grd-vv-20171221t214151-20171221t214216-019806-021b0b-001.png,4,0.049820934168629094,9.058476266601122,0.03913097754451765,0.036919678739219426,0.42267059725944534,0.701261837828012,0.19370386324381825,0.2585915342809576,0.02510441585862042,69.67822924398266,2.329739069569726,20.162802
SAR,s1a-iw-grd-vv-20180320t214845-20180320t214910-021104-02442b-001.png,8,0.09893593960781377,6.278843881314566,0.013725474708428415,0.04295715345764439,1.2592546415774524,4.078144402878091,0.24986971053002258,0.9991196143196707,0.09772433822963696,73.13309572464914,2.5716875533737644,19.345966
SAR,s1a-iw-grd-vv-20180320t214845-20180320t214910-021104-02442b-001.png,3,0.013534615728225119,4.652232062597295,0.034478988043311794,0.02275798913993594,0.44507621766197064,0.361840195671755,0.19943077201697357,1.2764132306914233,0.10371801076380958,62.36502885771852,2.321658604961788,14.207957
SAR,s1a-iw-grd-vv-20180320t214845-20180320t214910-021104-02442b-001.png,2,0.0025863645422048165,3.7666651231174733,0.012731147505441043,0.04416502056536005,0.7021000814114832,1.1699202420532793,0.18570593356606396,0.9053257403243241,0.07206489702463231,63.92421388402733,2.0898956759686227,13.186827
SAR,s1a-iw-grd-vv-20180320t214845-20180320t214910-021104-02442b-001.png,4,0.02526692948936926,6.4124881300520205,0.016698401142318464,0.0545968628761069,0.5675998097623218,0.710615755237962,0.19541064009095552,0.6109423551496348,0.053943623883094524,78.00673342826306,2.511640598393818,19.02407
SAR,s1a-iw-grd-vv-20180320t214845-20180320t214910-021104-02442b-001.png,1,0.000823974857328269,11.824061157052114,0.0,0.0845732184808144,0.4602101552049304,0.17735764934904497,0.18816283275069895,0.5471654144180768,0.04597222645653133,74.64716671652312,2.4089229146740037,18.211496
SAR,637.png,4,0.18365490016553743,3.6898940302720358,0.09486280108216952,0.08075559911028415,0.38433198121024736,0.12051784076590777,0.2538009115274056,0.12916100732436459,0.01634440261782381,58.52558359794967,2.0689494189025663,15.371649
